user-id,game-title,behavior,value
199628395,Call Of Juarez,,9.2
199628395,Deponia,purchase,1.0
199628395,Counter Strike,purchase,1.0
199628395,Counter Strike,,211.0
199628395,Deponia,purchase,1.0
199628395,Deponia,,3.4
199628395,Dino D Day,purchase,1.0
199628395,Dino D Day,,0.3
199628395,Don T Starve,purchase,1.0
199628395,Don T Starve,,17.0
199628395,Dota 2,purchase,1.0
199628395,Dota 2,,0.7
199628395,Far Cry 3,purchase,1.0
199628395,Far Cry 3,,1.7
199628395,Deponia,purchase,1.0
199628395,Grand Theft Auto Episodes From Liberty City,purchase,1.0
199628395,Grand Theft Auto Iii,purchase,1.0
199628395,Grand Theft Auto Iii,,0.7
199628395,Grand Theft Auto Iv,purchase,1.0
199628395,Grand Theft Auto Iv,,1.4
199628395,Grand Theft Auto,purchase,1.0
199628395,Grand Theft Auto,purchase,1.0
199628395,Guns Of Icarus Online,purchase,1.0
199628395,Guns Of Icarus Online,,1.5
199628395,Hitman 2 Silent Assassin,purchase,1.0
199628395,How To Survive,purchase,1.0
199628395,How To Survive,,3.5
199628395,Magicka,purchase,1.0
199628395,Mortal Kombat Komplete Edition,purchase,1.0
199628395,Mortal Kombat Komplete Edition,,1.6
199628395,Fire,purchase,1.0
199628395,Fire,,5.3
199628395,Payday 2,purchase,1.0
199628395,Payday 2,,32.0
199628395,Prime World,purchase,1.0
199628395,A R E S,purchase,1.0
199628395,A R E S,purchase,1.0
199628395,A R E S,purchase,1.0
199628395,Kingdoms,purchase,1.0
199628395,Kingdoms,,4.8
199628395,System Shock 2,purchase,1.0
199628395,Team Fortress 2,purchase,1.0
199628395,Team Fortress 2,,5.1
199628395,Terraria,purchase,1.0
199628395,To The Moon,purchase,1.0
199628395,Tomb Raider,purchase,1.0
199628395,Tomb Raider,,0.6
199628395,Total War Rome Ii Emperor Edition,purchase,1.0
199628395,Total War Rome Ii Emperor Edition,,4.1
199628395,Tropico 4,purchase,1.0
199628395,Tropico 4,,14.1
199637398,Dota 2,purchase,1.0
199637398,Dota 2,,22.0
199637398,Neverwinter,purchase,1.0
199637398,Neverwinter,,7.9
199637398,Path Of Exile,purchase,1.0
199637398,Path Of Exile,,3.7
199642080,Blockade 3D,purchase,1.0
199642080,Blockade 3D,,7.6
199642080,Counter Strike,purchase,1.0
199642080,Fishing Planet,purchase,1.0
199642080,Garry S Mod,purchase,1.0
199642080,Garry S Mod,,18.4
199642080,Heroes Generals,purchase,1.0
199642080,Survarium,purchase,1.0
199647568,Counter Strike,purchase,1.0
199647568,Counter Strike,,17.2
199659716,Blockade 3D,purchase,1.0
199659716,Blockade 3D,,12.1
199659716,Besiege,purchase,1.0
199659716,Besiege,,2.4
199659716,Chivalry Medieval Warfare,purchase,1.0
199659716,Chivalry Medieval Warfare,,4.0
199659716,Counter Strike,purchase,1.0
199659716,Counter Strike,,13.8
199659716,Double Action Boogaloo,purchase,1.0
199659716,Double Action Boogaloo,,1.6
199659716,Emily Is Away,purchase,1.0
199659716,Emily Is Away,,0.7
199659716,Garry S Mod,purchase,1.0
199659716,Garry S Mod,,160.0
199659716,Loadout,purchase,1.0
199659716,Loadout,,0.1
199659716,Patch Testing For Chivalry,purchase,1.0
199659716,Planetside 2,purchase,1.0
199659716,Planetside 2,,5.9
199659716,Robocraft,purchase,1.0
199659716,Robocraft,,62.0
199659716,Team Fortress 2,purchase,1.0
199659716,Team Fortress 2,,7.2
199659716,Terraria,purchase,1.0
199659716,Terraria,,10.3
199659716,The Elder Scrolls V Skyrim,purchase,1.0
199659716,The Elder Scrolls V Skyrim,,55.0
199659716,The Elder Scrolls V Skyrim,purchase,1.0
199659716,The Elder Scrolls V Skyrim,purchase,1.0
199659716,The Elder Scrolls V Skyrim,purchase,1.0
199659716,The Expendabros,purchase,1.0
199659716,Unturned,purchase,1.0
199659716,Unturned,,0.9
199659716,You Have To Win The Game,purchase,1.0
199662019,Heroes Generals,purchase,1.0
199662019,Path Of Exile,purchase,1.0
199662019,Team Fortress 2,purchase,1.0
199662019,Team Fortress 2,,59.0
199662019,Warframe,purchase,1.0
199662019,Warframe,,0.2
199664148,The Plan,purchase,1.0
199664148,The Plan,,2.7
199668978,Dota 2,purchase,1.0
199668978,Dota 2,,0.2
199678802,Dirty Bomb,purchase,1.0
199678802,Dirty Bomb,,1.0
199678802,Dota 2,purchase,1.0
199678802,Dota 2,,810.0
199681294,Free To Play,purchase,1.0
199693353,Apb Reloaded,purchase,1.0
199693353,Alan Wake,purchase,1.0
199693353,Alan Wake,purchase,1.0
199693353,Alan Wake,,1.8
199693353,Alien Isolation,purchase,1.0
199693353,Alien Isolation,,2.5
199693353,Aliens Vs Predator,purchase,1.0
199693353,Aliens Vs Predator,,0.8
199693353,Bioshock,purchase,1.0
199693353,Bioshock,,0.4
199693353,Bioshock 2,purchase,1.0
199693353,Bioshock 2,,1.1
199693353,Bioshock,purchase,1.0
199693353,Bioshock,,1.9
199693353,Blood One Unit Whole Blood,purchase,1.0
199693353,Blood One Unit Whole Blood,,0.8
199693353,Boring Man Online Tactical Stickman Combat,purchase,1.0
199693353,Boring Man Online Tactical Stickman Combat,,0.1
199693353,Call Of Juarez,purchase,1.0
199693353,Call Of Juarez,,10.4
199693353,Counter Strike,purchase,1.0
199693353,Counter Strike,purchase,1.0
199693353,Counter Strike,,0.2
199693353,Counter Strike,purchase,1.0
199693353,Counter Strike,purchase,1.0
199693353,Counter Strike,,0.3
199693353,Counter Strike,purchase,1.0
199693353,Counter Strike,,0.2
199693353,Counter Strike,purchase,1.0
199693353,Cry Of Fear,purchase,1.0
199693353,Cry Of Fear,,2.7
199693353,Crysis,purchase,1.0
199693353,Crysis,,0.1
199693353,Crysis 2,purchase,1.0
199693353,Crysis 2,,0.5
199693353,Crysis,purchase,1.0
199693353,Crysis,purchase,1.0
199693353,Day Of Defeat,purchase,1.0
199693353,Day Of Defeat,purchase,1.0
199693353,Dead Island,purchase,1.0
199693353,Dead Island,,0.3
199693353,Deathmatch Classic,purchase,1.0
199693353,Depth,purchase,1.0
199693353,Depth,,10.7
199693353,F E A R,purchase,1.0
199693353,Far Cry 3,purchase,1.0
199693353,Far Cry 3,,3.4
199693353,Freestyle2 Street Basketball,purchase,1.0
199693353,Freestyle2 Street Basketball,,0.3
199693353,Grid,purchase,1.0
199693353,Grid,,5.9
199693353,Garry S Mod,purchase,1.0
199693353,Garry S Mod,,21.0
199693353,Grand Theft Auto V,purchase,1.0
199693353,Grand Theft Auto V,,132.0
199693353,Half Life,purchase,1.0
199693353,Half Life 2,purchase,1.0
199693353,Half Life 2,purchase,1.0
199693353,Half Life 2 Episode One,purchase,1.0
199693353,Half Life 2 Episode Two,purchase,1.0
199693353,Half Life 2,purchase,1.0
199693353,Half Life,purchase,1.0
199693353,Half Life,purchase,1.0
199693353,Half Life,purchase,1.0
199693353,Half Life,purchase,1.0
199693353,Heroes Generals,purchase,1.0
199693353,Heroes Generals,,0.2
199693353,Hotline Miami,purchase,1.0
199693353,Hotline Miami,,0.3
199693353,Killing Floor,purchase,1.0
199693353,Killing Floor,,4.6
199693353,Killing Floor 2,purchase,1.0
199693353,Kung Fury,purchase,1.0
199693353,Kung Fury,,0.6
199693353,Left 4 Dead,purchase,1.0
199693353,Left 4 Dead 2,purchase,1.0
199693353,Mafia Ii,purchase,1.0
199693353,Mafia Ii,,3.2
199693353,Metro 2033,purchase,1.0
199693353,Light,purchase,1.0
199693353,Edge,purchase,1.0
199693353,Edge,,1.0
199693353,Octodad Dadliest Catch,purchase,1.0
199693353,Octodad Dadliest Catch,,17.9
199693353,Only If,purchase,1.0
199693353,Only If,,1.3
199693353,Outlast,purchase,1.0
199693353,Outlast,,2.7
199693353,Passing Pineview Forest,purchase,1.0
199693353,Passing Pineview Forest,,0.4
199693353,Path Of Exile,purchase,1.0
199693353,Path Of Exile,,0.2
199693353,Portal,purchase,1.0
199693353,Portal 2,purchase,1.0
199693353,Portal 2,,4.7
199693353,Quake,purchase,1.0
199693353,Quake,,0.1
199693353,Ricochet,purchase,1.0
199693353,Risk Of Rain,purchase,1.0
199693353,Risk Of Rain,,0.1
199693353,Serious Sam 3 Bfe,purchase,1.0
199693353,Serious Sam 3 Bfe,,1.1
199693353,Shadow Warrior Classic 1997,purchase,1.0
199693353,Team Fortress Classic,purchase,1.0
199693353,The Expendabros,purchase,1.0
199693353,The Expendabros,,21.0
199693353,The Forest,purchase,1.0
199693353,The Forest,,43.0
199693353,The Forgotten Ones,purchase,1.0
199693353,Tom Clancy S Ghost Recon,purchase,1.0
199693353,Tom Clancy S Ghost Recon,,3.5
199693353,Unturned,purchase,1.0
199693353,Unturned,,0.9
199693353,Vindictus,purchase,1.0
199693353,Vindictus,,2.2
199693353,War Thunder,purchase,1.0
199693353,Warframe,purchase,1.0
199693353,Warframe,,4.6
199693353,Wolfenstein,purchase,1.0
199693353,Wolfenstein,,3.0
199693353,Worms,purchase,1.0
199693353,Worms,,1.9
199693353,How Do You Do It,purchase,1.0
199693353,How Do You Do It,,0.1
199693744,Dota 2,purchase,1.0
199693744,Dota 2,,0.2
199694980,Battleblock Theater,purchase,1.0
199694980,Battleblock Theater,,9.0
199694980,Payday The Heist,purchase,1.0
199694980,Payday The Heist,,3.2
199709157,Get Off My Lawn,purchase,1.0
199709157,Loadout,purchase,1.0
199717061,The Binding Of Isaac,purchase,1.0
199717061,The Binding Of Isaac,,2.9
199717061,The Binding Of Isaac,purchase,1.0
199717061,The Binding Of Isaac,,124.0
199727985,Dota 2,purchase,1.0
199727985,Dota 2,,5.4
199745733,Dota 2,purchase,1.0
199745733,Dota 2,,1.0
199745733,Robocraft,purchase,1.0
199757879,Call Of Duty 2,purchase,1.0
199757879,Call Of Duty 2,purchase,1.0
199757879,Call Of Duty 2,,130.0
199757879,Call Of Duty 2,purchase,1.0
199768117,Counter Strike,purchase,1.0
199768117,Counter Strike,,761.0
199768117,Garry S Mod,purchase,1.0
199768117,Garry S Mod,,16.5
199768117,Nidhogg,purchase,1.0
199768117,Nidhogg,,3.3
199768117,Rocket League,purchase,1.0
199768117,Rocket League,,8.9
199779448,Dota 2,purchase,1.0
199779448,Dota 2,,11.4
199779448,Team Fortress 2,purchase,1.0
199779448,Team Fortress 2,,0.4
199805188,America S Army Proving Grounds,purchase,1.0
199805188,Blacklight Retribution,purchase,1.0
199805188,Defiance,purchase,1.0
199805188,Double Action Boogaloo,purchase,1.0
199805188,F E A R,purchase,1.0
199805188,Firefall,purchase,1.0
199805188,Gotham City Impostors,purchase,1.0
199805188,Hawken,purchase,1.0
199805188,Loadout,purchase,1.0
199805188,Planetside 2,purchase,1.0
199805188,Raceroom Racing Experience,purchase,1.0
199805188,Monday Night Combat,purchase,1.0
199805188,Monday Night Combat,,0.2
199805188,Tactical Intervention,purchase,1.0
199805188,Tom Clancy S Ghost Recon,purchase,1.0
199805188,Toribash,purchase,1.0
199805188,Unturned,purchase,1.0
199805188,Unturned,,9.5
199805188,Warface,purchase,1.0
199805188,Thehunter,purchase,1.0
199805188,Thehunter,,0.1
199806970,Hawken,purchase,1.0
199806970,Hawken,,0.7
199816062,Dota 2,purchase,1.0
199816062,Dota 2,,503.0
199816966,Apb Reloaded,purchase,1.0
199816966,Apb Reloaded,,1.7
199816966,Blockade 3D,purchase,1.0
199816966,Blockade 3D,,0.2
199816966,Boring Man Online Tactical Stickman Combat,purchase,1.0
199816966,Boring Man Online Tactical Stickman Combat,,0.3
199816966,Counter Strike,purchase,1.0
199816966,Counter Strike,,7.2
199816966,Cubic Castles,purchase,1.0
199816966,Cubic Castles,,0.7
199816966,Destination Sol,purchase,1.0
199816966,Gear Up,purchase,1.0
199816966,His Heroes In The Sky,purchase,1.0
199816966,His Heroes In The Sky,,0.2
199816966,Heroes Generals,purchase,1.0
199816966,Heroes Generals,,0.2
199816966,Planetside 2,purchase,1.0
199816966,Planetside 2,,0.1
199816966,Tdp4Team Battle,purchase,1.0
199816966,Tdp4Team Battle,,0.2
199816966,Tom Clancy S Ghost Recon,purchase,1.0
199816966,Tom Clancy S Ghost Recon,,45.0
199816966,Unturned,purchase,1.0
199816966,Unturned,,5.0
199816966,Szone Online,purchase,1.0
199816966,Szone Online,,0.3
199831134,Unturned,purchase,1.0
199831134,Unturned,,0.2
199841615,Dota 2,purchase,1.0
199841615,Dota 2,,1325.0
199841615,Grand Theft Auto V,purchase,1.0
199841615,Grand Theft Auto V,,36.0
199850143,Loadout,purchase,1.0
199899325,Blockade 3D,purchase,1.0
199899325,Brick Force,purchase,1.0
199899325,Brick Force,,0.2
199899325,Unturned,purchase,1.0
199899325,Unturned,,51.0
199908506,Counter Strike,purchase,1.0
199908506,Counter Strike,,1.5
199908506,F E A R,purchase,1.0
199908506,F E A R,,1.7
199908506,Heroes Generals,purchase,1.0
199908506,Heroes Generals,,3.7
199908506,Killing Floor,purchase,1.0
199908506,Team Fortress 2,purchase,1.0
199908506,Team Fortress 2,,0.2
199911795,Sigils Of Elohim,purchase,1.0
199931153,Dead Island,purchase,1.0
199931153,Defiance,purchase,1.0
199931153,Dota 2,purchase,1.0
199931153,Dota 2,,3.0
199931153,Gotham City Impostors,purchase,1.0
199931153,Gunz 2 The Second Duel,purchase,1.0
199931153,Loadout,purchase,1.0
199931153,Panzar,purchase,1.0
199931153,Tom Clancy S Ghost Recon,purchase,1.0
199931153,War Inc Battlezone,purchase,1.0
199931153,War Thunder,purchase,1.0
199931153,Warframe,purchase,1.0
199931468,Moonbase Alpha,purchase,1.0
199931468,Robocraft,purchase,1.0
199931468,Unturned,purchase,1.0
199948316,Amnesia A Machine For Pigs,purchase,1.0
199948316,Amnesia A Machine For Pigs,,0.6
199948316,The Elder Scrolls V Skyrim,purchase,1.0
199948316,The Elder Scrolls V Skyrim,,0.6
199955973,Dota 2,purchase,1.0
199955973,Dota 2,,513.0
199955973,Firefall,purchase,1.0
199955973,Freestyle2 Street Basketball,purchase,1.0
199955973,Gunz 2 The Second Duel,purchase,1.0
199955973,Nosgoth,purchase,1.0
199973616,Dota 2,purchase,1.0
199973616,Dota 2,,3.3
199985422,Dota 2,purchase,1.0
199985422,Dota 2,,64.0
200012511,Dota 2,purchase,1.0
200012511,Dota 2,,3.2
200035884,Dota 2,purchase,1.0
200035884,Dota 2,,0.6
200035911,Dota 2,purchase,1.0
200035911,Dota 2,,541.0
200036280,Arma Tactics,purchase,1.0
200036280,Arma Tactics,,2.8
200036280,Blitzkrieg Anthology,purchase,1.0
200036280,Blitzkrieg Anthology,,2.5
200036280,Heroes Generals,purchase,1.0
200036280,Heroes Generals,,0.8
200036280,March Of War,purchase,1.0
200036280,March Of War,,1.9
200036280,Sid Meier S Civilization V,purchase,1.0
200036280,Sid Meier S Civilization V,,19.8
200036280,Sid Meier S Civilization V,purchase,1.0
200036280,Sid Meier S Civilization V Scrambled Continents Map Pack,purchase,1.0
200036280,The Four Kings Casino And Slots,purchase,1.0
200036280,The Four Kings Casino And Slots,,1.3
200036280,War Thunder,purchase,1.0
200036280,War Thunder,,4.3
200039228,Soldier Front 2,purchase,1.0
200039228,Soldier Front 2,,0.6
200059104,Archeage,purchase,1.0
200059104,Archeage,,1.0
200059104,Kingdom,purchase,1.0
200059104,Kingdom,,11.7
200059104,Block N Load,purchase,1.0
200059104,Block N Load,,0.4
200059104,Chivalry Medieval Warfare,purchase,1.0
200059104,Chivalry Medieval Warfare,,1.5
200059104,Counter Strike,purchase,1.0
200059104,Counter Strike,,144.0
200059104,Dark,purchase,1.0
200059104,Dark,,58.0
200059104,Dragon Nest,purchase,1.0
200059104,Dragon Nest,,0.9
200059104,Echo Of Soul,purchase,1.0
200059104,Echo Of Soul,,9.0
200059104,Left 4 Dead 2,purchase,1.0
200059104,Left 4 Dead 2,,21.0
200059104,Metro Conflict,purchase,1.0
200059104,Metro Conflict,,1.4
200059104,Nosgoth,purchase,1.0
200059104,Nosgoth,,0.6
200059104,Orbital Gear,purchase,1.0
200059104,Patch Testing For Chivalry,purchase,1.0
200059104,Planetside 2,purchase,1.0
200059104,Planetside 2,,0.2
200059104,Portal,purchase,1.0
200059104,Portal,,3.2
200059104,Portal 2,purchase,1.0
200059104,Portal 2,,9.7
200059104,Rift,purchase,1.0
200059104,Spiral Knights,purchase,1.0
200059104,Spiral Knights,,4.5
200059104,Starbound,purchase,1.0
200059104,Starbound,,11.1
200059104,Starbound,purchase,1.0
200059104,Team Fortress 2,purchase,1.0
200059104,Team Fortress 2,,8.2
200059104,Tomb Raider,purchase,1.0
200059104,Tomb Raider,,2.1
200059104,Trove,purchase,1.0
200059104,Trove,,77.0
200059104,Unturned,purchase,1.0
200059104,Unturned,,0.1
200059104,Wakfu,purchase,1.0
200059104,Wakfu,,1.5
200059104,Warface,purchase,1.0
200059104,Warface,,0.5
200059104,Warframe,purchase,1.0
200059104,Warframe,,2.0
200082927,Dota 2,purchase,1.0
200082927,Dota 2,,57.0
200083632,Team Fortress 2,purchase,1.0
200083632,Team Fortress 2,,0.1
200083714,Borderlands,purchase,1.0
200083714,Borderlands,,157.0
200086626,Dota 2,purchase,1.0
200086626,Dota 2,,1322.0
200086626,Heroes Generals,purchase,1.0
200086626,Rush,purchase,1.0
200086626,Toribash,purchase,1.0
200086626,Trove,purchase,1.0
200086626,Trove,,1.4
200086626,Unturned,purchase,1.0
200086626,Unturned,,0.5
200086626,Warframe,purchase,1.0
200086626,Warframe,,3.6
200102265,Dota 2,purchase,1.0
200102265,Dota 2,,3.1
200110639,Dota 2,purchase,1.0
200110639,Dota 2,,2.3
200115424,Counter Strike,purchase,1.0
200115424,Counter Strike,,70.0
200115424,Garry S Mod,purchase,1.0
200115424,Garry S Mod,,49.0
200115424,Loadout,purchase,1.0
200115424,Unturned,purchase,1.0
200115424,Unturned,,0.2
200124268,Marvel Heroes 2015,purchase,1.0
200124268,Villagers And Heroes,purchase,1.0
200175559,Champions Online,purchase,1.0
200175559,Champions Online,,0.2
200175559,Dc Universe Online,purchase,1.0
200175559,Dc Universe Online,,0.9
200175559,Freestyle2 Street Basketball,purchase,1.0
200175559,Freestyle2 Street Basketball,,0.3
200175559,Infinite Crisis,purchase,1.0
200175559,Infinite Crisis,,0.2
200175559,Planetside 2,purchase,1.0
200175559,Planetside 2,,0.4
200175559,Team Fortress 2,purchase,1.0
200175559,Team Fortress 2,,0.2
200190961,Dota 2,purchase,1.0
200190961,Dota 2,,1.7
200190961,Payday The Heist,purchase,1.0
200190961,Payday The Heist,,0.2
200194583,No More Room In Hell,purchase,1.0
200194583,No More Room In Hell,,0.5
200219550,Warframe,purchase,1.0
200243546,Dota 2,purchase,1.0
200243546,Dota 2,,0.7
200243546,Loadout,purchase,1.0
200282141,Counter Strike,purchase,1.0
200282141,Counter Strike,,0.5
200282141,Dota 2,purchase,1.0
200282141,Dota 2,,356.0
200282141,Robocraft,purchase,1.0
200282141,Robocraft,,0.3
200282141,Team Fortress 2,purchase,1.0
200282141,Team Fortress 2,,0.8
200282141,Warframe,purchase,1.0
200282141,Warframe,,0.2
200321746,Dota 2,purchase,1.0
200321746,Dota 2,,167.0
200321746,Free To Play,purchase,1.0
200345112,Dota 2,purchase,1.0
200345112,Dota 2,,1.9
200345112,Gunz 2 The Second Duel,purchase,1.0
200345112,Warframe,purchase,1.0
200362041,Archeage,purchase,1.0
200362041,Destination Sol,purchase,1.0
200362041,Dizzel,purchase,1.0
200362041,Heroes Generals,purchase,1.0
200362041,Planetside 2,purchase,1.0
200362041,Star Conflict,purchase,1.0
200362041,Tera,purchase,1.0
200362041,Tom Clancy S Ghost Recon,purchase,1.0
200362041,War Thunder,purchase,1.0
200362041,War Thunder,,0.5
200362041,Warframe,purchase,1.0
200362041,Warframe,,5.2
200364872,F1 2014,purchase,1.0
200364872,F1 2014,,20.0
200376716,Apb Reloaded,purchase,1.0
200376716,America S Army Proving Grounds,purchase,1.0
200376716,Blacklight Retribution,purchase,1.0
200376716,Defiance,purchase,1.0
200376716,Firefall,purchase,1.0
200376716,Heroes Generals,purchase,1.0
200376716,Heroes Generals,,0.4
200376716,Loadout,purchase,1.0
200376716,Planetside 2,purchase,1.0
200376716,Spiral Knights,purchase,1.0
200376716,Spiral Knights,,1.2
200376716,The Mighty Quest For Epic Loot,purchase,1.0
200376716,Tom Clancy S Ghost Recon,purchase,1.0
200376716,Warface,purchase,1.0
200376716,Thehunter,purchase,1.0
200420585,Dota 2,purchase,1.0
200420585,Dota 2,,2.1
200421415,Unturned,purchase,1.0
200471514,Heroes Generals,purchase,1.0
200471514,Heroes Generals,,1.2
200471514,Star Trek,purchase,1.0
200471514,Star Trek,,0.2
200491490,Adventure Capitalist,purchase,1.0
200491490,Kingdom,purchase,1.0
200491490,Clicker Heroes,purchase,1.0
200491490,Dead Island,purchase,1.0
200491490,Dirty Bomb,purchase,1.0
200491490,Dota 2,purchase,1.0
200491490,Dota 2,,728.0
200491490,Freestyle2 Street Basketball,purchase,1.0
200491490,Hawken,purchase,1.0
200491490,Might Magic Duel Of Champions,purchase,1.0
200491490,Spiral Knights,purchase,1.0
200491490,Wakfu,purchase,1.0
200491490,War Thunder,purchase,1.0
200517250,Super Crate Box,purchase,1.0
200517250,Super Crate Box,,0.3
200524998,Chivalry Medieval Warfare,purchase,1.0
200524998,Chivalry Medieval Warfare,,41.0
200524998,Endless Legend,purchase,1.0
200524998,Endless Legend,,4.0
200524998,Garry S Mod,purchase,1.0
200524998,Garry S Mod,,1.6
200524998,Patch Testing For Chivalry,purchase,1.0
200524998,Path Of Exile,purchase,1.0
200524998,Path Of Exile,,75.0
200538601,Loadout,purchase,1.0
200560312,Dota 2,purchase,1.0
200560312,Dota 2,,1.1
200574126,Dota 2,purchase,1.0
200574126,Dota 2,,9.0
200574126,Evolution Rts,purchase,1.0
200574126,Evolution Rts,,0.3
200574126,Gotham City Impostors,purchase,1.0
200574126,Gotham City Impostors,,0.5
200574126,Robocraft,purchase,1.0
200574126,Robocraft,,0.8
200574126,Team Fortress 2,purchase,1.0
200574126,Team Fortress 2,,0.7
200657041,Team Fortress 2,purchase,1.0
200657041,Team Fortress 2,,24.0
200669964,Construction Simulator 2015,purchase,1.0
200669964,Construction Simulator 2015,purchase,1.0
200669964,Construction Simulator 2015,,42.0
200669964,Spintires,purchase,1.0
200669964,Spintires,,28.0
200673341,Ace Of Spades,purchase,1.0
200673341,Adventure Capitalist,purchase,1.0
200673341,Adventure Capitalist,,7.6
200673341,Aftermath,purchase,1.0
200673341,Alien Swarm,purchase,1.0
200673341,Alien Swarm,,0.3
200673341,Anarchy Arcade,purchase,1.0
200673341,Attrition Nuclear Domination,purchase,1.0
200673341,Kingdom,purchase,1.0
200673341,Beep,purchase,1.0
200673341,Battleblock Theater,purchase,1.0
200673341,Battleblock Theater,,3.1
200673341,Cakewalk Loop Manager,purchase,1.0
200673341,Call Of Duty 2,purchase,1.0
200673341,Call Of Duty 2,,0.5
200673341,Call Of Duty 2,purchase,1.0
200673341,Call Of Duty 2,,15.9
200673341,Call Of Duty 2,purchase,1.0
200673341,Call Of Duty 2,,10.0
200673341,Castle,purchase,1.0
200673341,Castle,,9.3
200673341,Champions Online,purchase,1.0
200673341,Codename Cure,purchase,1.0
200673341,Codename Cure,,0.9
200673341,Counter Strike,purchase,1.0
200673341,Counter Strike,,298.0
200673341,Counter Strike,purchase,1.0
200673341,Counter Strike,,1.6
200673341,Cry Of Fear,purchase,1.0
200673341,Day Of Defeat,purchase,1.0
200673341,Dead Island,purchase,1.0
200673341,Dead Island,,15.3
200673341,Dead Island,purchase,1.0
200673341,Dead Island,purchase,1.0
200673341,Dead Island,,0.7
200673341,Diggeronline,purchase,1.0
200673341,Diggeronline,,2.4
200673341,Dota 2,purchase,1.0
200673341,Dota 2,,72.0
200673341,Double Action Boogaloo,purchase,1.0
200673341,Double Action Boogaloo,,1.4
200673341,Everlasting Summer,purchase,1.0
200673341,Everlasting Summer,,1.1
200673341,Fishing Planet,purchase,1.0
200673341,Fishing Planet,,0.3
200673341,Fistful Of Frags,purchase,1.0
200673341,Fistful Of Frags,,0.6
200673341,Freestyle2 Street Basketball,purchase,1.0
200673341,Freestyle2 Street Basketball,,0.7
200673341,Fuse,purchase,1.0
200673341,Fuse,,0.1
200673341,Garry S Mod,purchase,1.0
200673341,Garry S Mod,,14.4
200673341,Gravilon,purchase,1.0
200673341,Gravilon,,0.4
200673341,Half Life 2,purchase,1.0
200673341,Half Life 2,purchase,1.0
200673341,Insurgency,purchase,1.0
200673341,Insurgency,,1.2
200673341,Killing Floor,purchase,1.0
200673341,Left 4 Dead 2,purchase,1.0
200673341,Left 4 Dead 2,,12.5
200673341,Lucius,purchase,1.0
200673341,Lucius,,1.5
200673341,Magic Duels,purchase,1.0
200673341,Magic Duels,,0.2
200673341,Magicka,purchase,1.0
200673341,Marvel Heroes 2015,purchase,1.0
200673341,Marvel Heroes 2015,,0.5
200673341,Missing Translation,purchase,1.0
200673341,Missing Translation,,1.1
200673341,Moonbase Alpha,purchase,1.0
200673341,Mount Blade,purchase,1.0
200673341,Mount Blade,,11.5
200673341,Mount Blade,purchase,1.0
200673341,Neverwinter,purchase,1.0
200673341,Neverwinter,,2.2
200673341,No More Room In Hell,purchase,1.0
200673341,Nosferatu The Wrath Of Malachi,purchase,1.0
200673341,Nosferatu The Wrath Of Malachi,,0.4
200673341,Nosgoth,purchase,1.0
200673341,Pid,purchase,1.0
200673341,Polarity,purchase,1.0
200673341,Polarity,,0.3
200673341,Prison Architect,purchase,1.0
200673341,Prison Architect,,1.8
200673341,Quake,purchase,1.0
200673341,Quake,,0.1
200673341,Realms Of The Haunting,purchase,1.0
200673341,Realms Of The Haunting,,0.1
200673341,Revolution Ace,purchase,1.0
200673341,Revolution Ace,,0.9
200673341,Serious Sam The Random Encounter,purchase,1.0
200673341,Serious Sam The Random Encounter,,0.5
200673341,Spiral Knights,purchase,1.0
200673341,Spiral Knights,,0.3
200673341,Tera,purchase,1.0
200673341,Tactical Intervention,purchase,1.0
200673341,Terrorhedron,purchase,1.0
200673341,Terrorhedron,,0.3
200673341,The Culling Of The Cows,purchase,1.0
200673341,The Culling Of The Cows,,0.1
200673341,The Expendabros,purchase,1.0
200673341,Toribash,purchase,1.0
200673341,Toribash,,0.6
200673341,Tropico 5,purchase,1.0
200673341,Tropico 5,,2.3
200673341,Trove,purchase,1.0
200673341,Trove,,5.9
200673341,Unturned,purchase,1.0
200673341,Unturned,,1.4
200673341,Viridi,purchase,1.0
200673341,Viridi,,0.5
200673341,War Thunder,purchase,1.0
200673341,War Thunder,,2.2
200673341,Warframe,purchase,1.0
200673341,World Of Goo,purchase,1.0
200673341,World Of Goo,,0.1
200673341,Gun,purchase,1.0
200673341,World Of Soccer Online,purchase,1.0
200673341,You Have To Win The Game,purchase,1.0
200680033,Bastion,purchase,1.0
200680033,Deadlight,purchase,1.0
200680033,Deadlight,purchase,1.0
200680033,Limbo,purchase,1.0
200680033,Limbo,,5.1
200680033,Metro 2033,purchase,1.0
200680033,Path Of Exile,purchase,1.0
200680033,Serious Sam The Random Encounter,purchase,1.0
200680033,Trine 2,purchase,1.0
200701717,Dota 2,purchase,1.0
200701717,Dota 2,,1.2
200714421,Dota 2,purchase,1.0
200714421,Dota 2,,0.6
200734968,Counter Strike,purchase,1.0
200737797,Dota 2,purchase,1.0
200737797,Dota 2,,0.9
200749959,Dota 2,purchase,1.0
200749959,Dota 2,,2.2
200750585,Dota 2,purchase,1.0
200750585,Dota 2,,1437.0
200750585,Metal Slug Defense,purchase,1.0
200750585,Metal Slug Defense,,1.0
200750585,Marvel Heroes 2015,purchase,1.0
200750585,Warframe,purchase,1.0
200759485,Counter Strike,purchase,1.0
200759485,Counter Strike,,5.1
200759485,Counter Strike,purchase,1.0
200759485,Counter Strike,purchase,1.0
